"","date_ymd","region","n()"
"995","2015-11-13","82",1
"996","2015-11-13","84",1
"997","2015-11-13","90",3
"998","2015-11-13","106",1
"999","2015-11-13","113",1
"1000","2015-11-13","114",2
"1001","2015-11-13","139",2
"1002","2015-11-13","141",1
"1003","2015-11-13","148",1
"1004","2015-11-13","149",2
"1005","2015-11-13",NA,26
"1006","2015-11-14","79",1
"1007","2015-11-14","81",1
"1008","2015-11-14","82",1
"1009","2015-11-14","88",1
"1010","2015-11-14","89",2
"1011","2015-11-14","90",2
"1012","2015-11-14","107",1
"1013","2015-11-14","112",1
"1014","2015-11-14","115",1
"1015","2015-11-14","119",1
"1016","2015-11-14","120",2
"1017","2015-11-14","138",1
"1018","2015-11-14","140",2
"1019","2015-11-14","146",1
"1020","2015-11-14","149",1
"1021","2015-11-14",NA,15
"1022","2015-11-15","80",1
"1023","2015-11-15","83",1
"1024","2015-11-15","84",1
"1025","2015-11-15","89",2
"1026","2015-11-15","90",3
"1027","2015-11-15","110",2
"1028","2015-11-15","118",3
"1029","2015-11-15","137",1
"1030","2015-11-15","145",1
"1031","2015-11-15","147",2
"1032","2015-11-15","149",1
"1033","2015-11-15",NA,17
"1034","2015-11-16","78",1
"1035","2015-11-16","82",1
"1036","2015-11-16","87",1
"1037","2015-11-16","88",1
"1038","2015-11-16","89",5
"1039","2015-11-16","90",2
"1040","2015-11-16","107",1
"1041","2015-11-16","110",1
"1042","2015-11-16","116",3
"1043","2015-11-16","118",2
"1044","2015-11-16","119",1
"1045","2015-11-16","120",1
"1046","2015-11-16","137",1
"1047","2015-11-16","144",1
"1048","2015-11-16","148",1
"1049","2015-11-16","149",1
"1050","2015-11-16",NA,28
"1051","2015-11-17","86",1
"1052","2015-11-17","88",1
"1053","2015-11-17","89",4
"1054","2015-11-17","90",2
"1055","2015-11-17","112",2
"1056","2015-11-17","114",1
"1057","2015-11-17","115",1
"1058","2015-11-17","138",1
"1059","2015-11-17","141",1
"1060","2015-11-17","147",1
"1061","2015-11-17","148",1
"1062","2015-11-17","149",2
"1063","2015-11-17",NA,16
"1064","2015-11-18","77",2
"1065","2015-11-18","81",1
"1066","2015-11-18","82",1
"1067","2015-11-18","85",1
"1068","2015-11-18","87",2
"1069","2015-11-18","88",1
"1070","2015-11-18","90",1
"1071","2015-11-18","106",1
"1072","2015-11-18","111",2
"1073","2015-11-18","112",1
"1074","2015-11-18","119",2
"1075","2015-11-18","138",1
"1076","2015-11-18","141",1
"1077","2015-11-18","142",3
"1078","2015-11-18","144",1
"1079","2015-11-18","149",1
"1080","2015-11-18",NA,30
"1081","2015-11-19","76",1
"1082","2015-11-19","78",1
"1083","2015-11-19","81",1
"1084","2015-11-19","82",1
"1085","2015-11-19","86",1
"1086","2015-11-19","87",1
"1087","2015-11-19","88",1
"1088","2015-11-19","89",2
"1089","2015-11-19","90",3
"1090","2015-11-19","107",1
"1091","2015-11-19","108",1
"1092","2015-11-19","110",1
"1093","2015-11-19","118",1
"1094","2015-11-19","119",3
"1095","2015-11-19","139",1
"1096","2015-11-19","146",1
"1097","2015-11-19","148",1
"1098","2015-11-19",NA,18
"1099","2015-11-2","81",2
"1100","2015-11-2","82",1
"1101","2015-11-2","86",1
"1102","2015-11-2","88",3
"1103","2015-11-2","90",3
"1104","2015-11-2","107",1
"1105","2015-11-2","109",1
"1106","2015-11-2","112",1
"1107","2015-11-2","118",1
"1108","2015-11-2","120",1
"1109","2015-11-2","137",1
"1110","2015-11-2","142",1
"1111","2015-11-2","145",2
"1112","2015-11-2","146",3
"1113","2015-11-2",NA,26
"1114","2015-11-20","78",1
"1115","2015-11-20","79",1
"1116","2015-11-20","82",1
"1117","2015-11-20","84",2
"1118","2015-11-20","87",2
"1119","2015-11-20","88",1
"1120","2015-11-20","90",4
"1121","2015-11-20","114",1
"1122","2015-11-20","115",1
"1123","2015-11-20","117",3
"1124","2015-11-20","119",1
"1125","2015-11-20","139",1
"1126","2015-11-20","142",1
"1127","2015-11-20","146",1
"1128","2015-11-20","149",3
"1129","2015-11-20","150",1
"1130","2015-11-20",NA,22
"1131","2015-11-21","78",1
"1132","2015-11-21","79",3
"1133","2015-11-21","80",2
"1134","2015-11-21","81",1
"1135","2015-11-21","84",1
"1136","2015-11-21","86",2
"1137","2015-11-21","87",1
"1138","2015-11-21","89",2
"1139","2015-11-21","90",1
"1140","2015-11-21","106",1
"1141","2015-11-21","110",1
"1142","2015-11-21","112",1
"1143","2015-11-21","117",1
"1144","2015-11-21","120",2
"1145","2015-11-21","141",1
"1146","2015-11-21","144",3
"1147","2015-11-21","146",1
"1148","2015-11-21","148",1
"1149","2015-11-21","149",1
"1150","2015-11-21",NA,24
"1151","2015-11-22","79",1
"1152","2015-11-22","80",3
"1153","2015-11-22","81",1
"1154","2015-11-22","82",1
"1155","2015-11-22","84",1
"1156","2015-11-22","90",2
"1157","2015-11-22","108",2
"1158","2015-11-22","110",1
"1159","2015-11-22","139",1
"1160","2015-11-22","146",1
"1161","2015-11-22","150",1
"1162","2015-11-22",NA,18
"1163","2015-11-23","78",1
"1164","2015-11-23","79",1
"1165","2015-11-23","81",1
"1166","2015-11-23","82",1
"1167","2015-11-23","87",1
"1168","2015-11-23","89",4
"1169","2015-11-23","90",3
"1170","2015-11-23","107",1
"1171","2015-11-23","108",1
"1172","2015-11-23","109",2
"1173","2015-11-23","110",1
"1174","2015-11-23","113",1
"1175","2015-11-23","114",1
"1176","2015-11-23","115",1
"1177","2015-11-23","119",1
"1178","2015-11-23","136",1
"1179","2015-11-23","137",1
"1180","2015-11-23","140",1
"1181","2015-11-23","144",2
"1182","2015-11-23","149",2
"1183","2015-11-23",NA,20
"1184","2015-11-24","78",2
"1185","2015-11-24","80",1
"1186","2015-11-24","81",3
"1187","2015-11-24","82",1
"1188","2015-11-24","83",1
"1189","2015-11-24","84",1
"1190","2015-11-24","85",1
"1191","2015-11-24","88",1
"1192","2015-11-24","89",3
"1193","2015-11-24","90",5
"1194","2015-11-24","107",2
"1195","2015-11-24","110",1
"1196","2015-11-24","113",1
"1197","2015-11-24","115",2
"1198","2015-11-24","116",1
"1199","2015-11-24","117",1
"1200","2015-11-24","120",1
"1201","2015-11-24","138",1
"1202","2015-11-24","139",1
"1203","2015-11-24","143",1
"1204","2015-11-24","148",1
"1205","2015-11-24",NA,27
"1206","2015-11-25","80",2
"1207","2015-11-25","81",1
"1208","2015-11-25","82",3
"1209","2015-11-25","87",1
"1210","2015-11-25","88",1
"1211","2015-11-25","89",2
"1212","2015-11-25","90",4
"1213","2015-11-25","110",1
"1214","2015-11-25","114",1
"1215","2015-11-25","137",1
"1216","2015-11-25","141",1
"1217","2015-11-25","142",1
"1218","2015-11-25","144",1
"1219","2015-11-25","150",1
"1220","2015-11-25",NA,21
"1221","2015-11-26","77",2
"1222","2015-11-26","80",1
"1223","2015-11-26","82",1
"1224","2015-11-26","83",1
"1225","2015-11-26","88",1
"1226","2015-11-26","89",3
"1227","2015-11-26","107",1
"1228","2015-11-26","111",1
"1229","2015-11-26","112",2
"1230","2015-11-26","114",1
"1231","2015-11-26","137",1
"1232","2015-11-26","141",1
"1233","2015-11-26","142",1
"1234","2015-11-26","149",1
"1235","2015-11-26",NA,16
"1236","2015-11-27","76",1
"1237","2015-11-27","79",2
"1238","2015-11-27","82",1
"1239","2015-11-27","83",1
"1240","2015-11-27","84",1
"1241","2015-11-27","86",1
"1242","2015-11-27","87",1
"1243","2015-11-27","89",1
"1244","2015-11-27","90",4
"1245","2015-11-27","116",1
"1246","2015-11-27","119",2
"1247","2015-11-27","120",2
"1248","2015-11-27","137",1
"1249","2015-11-27","140",2
"1250","2015-11-27","141",2
"1251","2015-11-27","150",1
"1252","2015-11-27",NA,19
"1253","2015-11-28","76",1
"1254","2015-11-28","79",2
"1255","2015-11-28","81",1
"1256","2015-11-28","82",3
"1257","2015-11-28","83",1
"1258","2015-11-28","88",3
"1259","2015-11-28","89",1
"1260","2015-11-28","90",10
"1261","2015-11-28","107",1
"1262","2015-11-28","110",1
"1263","2015-11-28","111",1
"1264","2015-11-28","112",1
"1265","2015-11-28","113",1
"1266","2015-11-28","114",1
"1267","2015-11-28","116",1
"1268","2015-11-28","118",1
"1269","2015-11-28","119",2
"1270","2015-11-28","137",1
"1271","2015-11-28","138",1
"1272","2015-11-28","139",2
"1273","2015-11-28","140",2
"1274","2015-11-28","143",2
"1275","2015-11-28","146",1
"1276","2015-11-28",NA,25
"1277","2015-11-29","80",1
"1278","2015-11-29","83",1
"1279","2015-11-29","86",1
"1280","2015-11-29","89",3
"1281","2015-11-29","90",2
"1282","2015-11-29","108",1
"1283","2015-11-29","112",1
"1284","2015-11-29","116",1
"1285","2015-11-29","119",1
"1286","2015-11-29","120",1
"1287","2015-11-29","137",1
"1288","2015-11-29","142",1
"1289","2015-11-29","146",1
"1290","2015-11-29","150",1
"1291","2015-11-29",NA,30
"1292","2015-11-3","81",1
"1293","2015-11-3","83",1
"1294","2015-11-3","90",2
"1295","2015-11-3","110",1
"1296","2015-11-3","116",1
"1297","2015-11-3","119",5
"1298","2015-11-3","120",1
"1299","2015-11-3","146",1
"1300","2015-11-3","149",1
"1301","2015-11-3",NA,24
"1302","2015-11-30","77",1
"1303","2015-11-30","79",1
"1304","2015-11-30","87",1
"1305","2015-11-30","89",2
"1306","2015-11-30","110",1
"1307","2015-11-30","111",1
"1308","2015-11-30","118",1
"1309","2015-11-30","142",1
"1310","2015-11-30","144",1
"1311","2015-11-30","148",1
"1312","2015-11-30","149",1
"1313","2015-11-30",NA,28
"1314","2015-11-4","81",2
"1315","2015-11-4","82",1
"1316","2015-11-4","84",1
"1317","2015-11-4","88",1
"1318","2015-11-4","89",1
"1319","2015-11-4","90",3
"1320","2015-11-4","109",1
"1321","2015-11-4","114",1
"1322","2015-11-4","119",1
"1323","2015-11-4","120",1
"1324","2015-11-4","137",1
"1325","2015-11-4",NA,18
"1326","2015-11-5","79",1
"1327","2015-11-5","81",1
"1328","2015-11-5","84",1
"1329","2015-11-5","89",2
"1330","2015-11-5","90",3
"1331","2015-11-5","119",1
"1332","2015-11-5","139",1
"1333","2015-11-5",NA,20
"1334","2015-11-6","79",2
"1335","2015-11-6","80",1
"1336","2015-11-6","81",2
"1337","2015-11-6","82",2
"1338","2015-11-6","84",1
"1339","2015-11-6","87",1
"1340","2015-11-6","88",2
"1341","2015-11-6","89",6
"1342","2015-11-6","90",3
"1343","2015-11-6","111",2
"1344","2015-11-6","113",1
"1345","2015-11-6","118",1
"1346","2015-11-6","138",1
"1347","2015-11-6","139",1
"1348","2015-11-6","146",1
"1349","2015-11-6","148",2
"1350","2015-11-6","150",2
"1351","2015-11-6",NA,22
"1352","2015-11-7","76",1
"1353","2015-11-7","80",1
"1354","2015-11-7","82",2
"1355","2015-11-7","83",1
"1356","2015-11-7","88",1
"1357","2015-11-7","89",1
"1358","2015-11-7","90",3
"1359","2015-11-7","107",1
"1360","2015-11-7","110",2
"1361","2015-11-7","116",3
"1362","2015-11-7","120",2
"1363","2015-11-7","142",1
"1364","2015-11-7","145",1
"1365","2015-11-7","148",1
"1366","2015-11-7","150",1
"1367","2015-11-7",NA,28
"1368","2015-11-8","79",1
"1369","2015-11-8","81",3
"1370","2015-11-8","88",2
"1371","2015-11-8","90",2
"1372","2015-11-8","110",2
"1373","2015-11-8","139",2
"1374","2015-11-8","140",1
"1375","2015-11-8","145",1
"1376","2015-11-8","146",2
"1377","2015-11-8",NA,10
"1378","2015-11-9","82",2
"1379","2015-11-9","84",1
"1380","2015-11-9","87",2
"1381","2015-11-9","88",2
"1382","2015-11-9","89",1
"1383","2015-11-9","90",1
"1384","2015-11-9","107",1
"1385","2015-11-9","111",1
"1386","2015-11-9","115",1
"1387","2015-11-9","116",1
"1388","2015-11-9","119",2
"1389","2015-11-9","144",1
"1390","2015-11-9",NA,30
"1391","2015-12-1","79",1
"1392","2015-12-1","84",1
"1393","2015-12-1","85",1
"1394","2015-12-1","88",2
"1395","2015-12-1","89",3
"1396","2015-12-1","90",3
"1397","2015-12-1","115",1
"1398","2015-12-1","116",1
"1399","2015-12-1","118",2
"1400","2015-12-1","141",1
"1401","2015-12-1","143",2
"1402","2015-12-1","145",1
"1403","2015-12-1","146",1
"1404","2015-12-1","149",1
"1405","2015-12-1","150",1
"1406","2015-12-1",NA,31
"1407","2015-12-10","77",1
"1408","2015-12-10","83",2
"1409","2015-12-10","84",1
"1410","2015-12-10","87",1
"1411","2015-12-10","106",1
"1412","2015-12-10","107",1
"1413","2015-12-10","110",1
"1414","2015-12-10","118",1
"1415","2015-12-10","119",2
"1416","2015-12-10","140",1
"1417","2015-12-10","143",1
"1418","2015-12-10","146",1
"1419","2015-12-10",NA,20
"1420","2015-12-11","77",1
"1421","2015-12-11","81",2
"1422","2015-12-11","84",1
"1423","2015-12-11","87",1
"1424","2015-12-11","90",7
"1425","2015-12-11","107",2
"1426","2015-12-11","109",1
"1427","2015-12-11","110",1
"1428","2015-12-11","114",1
"1429","2015-12-11","116",1
"1430","2015-12-11","117",1
"1431","2015-12-11","118",2
"1432","2015-12-11","119",5
"1433","2015-12-11","137",2
"1434","2015-12-11","141",1
"1435","2015-12-11","146",1
"1436","2015-12-11",NA,31
"1437","2015-12-12","79",3
"1438","2015-12-12","84",1
"1439","2015-12-12","86",2
"1440","2015-12-12","89",1
"1441","2015-12-12","90",2
"1442","2015-12-12","107",2
"1443","2015-12-12","110",1
"1444","2015-12-12","111",2
"1445","2015-12-12","114",1
"1446","2015-12-12","115",2
"1447","2015-12-12","116",1
"1448","2015-12-12","117",1
"1449","2015-12-12","118",2
"1450","2015-12-12","119",4
"1451","2015-12-12","120",1
"1452","2015-12-12","137",2
"1453","2015-12-12","142",1
"1454","2015-12-12","146",1
"1455","2015-12-12","148",2
"1456","2015-12-12",NA,27
"1457","2015-12-13","77",2
"1458","2015-12-13","81",3
"1459","2015-12-13","87",2
"1460","2015-12-13","88",1
"1461","2015-12-13","89",2
"1462","2015-12-13","90",1
"1463","2015-12-13","106",1
"1464","2015-12-13","114",1
"1465","2015-12-13","117",1
"1466","2015-12-13","140",1
"1467","2015-12-13","142",1
"1468","2015-12-13","144",1
"1469","2015-12-13",NA,16
"1470","2015-12-14","79",1
"1471","2015-12-14","80",1
"1472","2015-12-14","81",1
"1473","2015-12-14","87",1
"1474","2015-12-14","89",1
"1475","2015-12-14","90",1
"1476","2015-12-14","107",1
"1477","2015-12-14","112",1
"1478","2015-12-14","115",2
"1479","2015-12-14","116",1
"1480","2015-12-14","137",1
"1481","2015-12-14","139",1
"1482","2015-12-14","141",1
"1483","2015-12-14","142",1
"1484","2015-12-14","145",1
"1485","2015-12-14","146",2
"1486","2015-12-14",NA,24
"1487","2015-12-15","78",1
"1488","2015-12-15","81",2
"1489","2015-12-15","86",1
"1490","2015-12-15","88",1
"1491","2015-12-15","89",2
"1492","2015-12-15","90",1
"1493","2015-12-15","110",2
"1494","2015-12-15","111",1
"1495","2015-12-15","114",1
"1496","2015-12-15","118",1
"1497","2015-12-15","119",1
"1498","2015-12-15","120",1
"1499","2015-12-15","136",1
"1500","2015-12-15","140",1
"1501","2015-12-15","142",1
"1502","2015-12-15","145",2
"1503","2015-12-15",NA,21
"1504","2015-12-16","79",1
"1505","2015-12-16","82",1
"1506","2015-12-16","84",1
"1507","2015-12-16","86",3
"1508","2015-12-16","87",1
"1509","2015-12-16","88",2
"1510","2015-12-16","90",2
"1511","2015-12-16","108",1
"1512","2015-12-16","115",2
"1513","2015-12-16","118",1
"1514","2015-12-16","139",1
"1515","2015-12-16","143",1
"1516","2015-12-16","145",1
"1517","2015-12-16",NA,21
"1518","2015-12-17","76",1
"1519","2015-12-17","79",1
"1520","2015-12-17","82",1
"1521","2015-12-17","84",2
"1522","2015-12-17","86",1
"1523","2015-12-17","87",1
"1524","2015-12-17","88",1
"1525","2015-12-17","89",1
"1526","2015-12-17","90",2
"1527","2015-12-17","107",1
"1528","2015-12-17","110",1
"1529","2015-12-17","114",1
"1530","2015-12-17","116",1
"1531","2015-12-17","118",1
"1532","2015-12-17","119",1
"1533","2015-12-17","120",1
"1534","2015-12-17","140",1
"1535","2015-12-17","144",1
"1536","2015-12-17","150",1
"1537","2015-12-17",NA,30
"1538","2015-12-18","77",1
"1539","2015-12-18","79",1
"1540","2015-12-18","84",1
"1541","2015-12-18","87",2
"1542","2015-12-18","88",1
"1543","2015-12-18","89",2
"1544","2015-12-18","90",2
"1545","2015-12-18","107",1
"1546","2015-12-18","114",2
"1547","2015-12-18","115",2
"1548","2015-12-18","118",2
"1549","2015-12-18","138",1
"1550","2015-12-18","141",1
"1551","2015-12-18",NA,31
"1552","2015-12-19","77",1
"1553","2015-12-19","81",1
"1554","2015-12-19","82",1
"1555","2015-12-19","83",1
"1556","2015-12-19","84",1
"1557","2015-12-19","86",1
"1558","2015-12-19","88",3
"1559","2015-12-19","89",2
"1560","2015-12-19","90",3
"1561","2015-12-19","114",1
"1562","2015-12-19","118",1
"1563","2015-12-19","119",1
"1564","2015-12-19","138",1
"1565","2015-12-19","145",1
"1566","2015-12-19","147",1
"1567","2015-12-19","148",2
"1568","2015-12-19","150",1
"1569","2015-12-19",NA,11
"1570","2015-12-2","78",1
"1571","2015-12-2","80",1
"1572","2015-12-2","82",1
"1573","2015-12-2","84",1
"1574","2015-12-2","86",1
"1575","2015-12-2","87",1
"1576","2015-12-2","88",1
"1577","2015-12-2","89",1
"1578","2015-12-2","90",1
"1579","2015-12-2","106",1
"1580","2015-12-2","107",1
"1581","2015-12-2","116",2
"1582","2015-12-2","118",1
"1583","2015-12-2","138",1
"1584","2015-12-2","145",1
"1585","2015-12-2","149",1
"1586","2015-12-2",NA,23
"1587","2015-12-20","77",1
"1588","2015-12-20","79",1
"1589","2015-12-20","80",1
"1590","2015-12-20","81",1
"1591","2015-12-20","82",2
"1592","2015-12-20","83",2
"1593","2015-12-20","84",1
"1594","2015-12-20","88",3
"1595","2015-12-20","89",1
"1596","2015-12-20","90",1
"1597","2015-12-20","107",1
"1598","2015-12-20","110",1
"1599","2015-12-20","118",1
"1600","2015-12-20","141",1
"1601","2015-12-20","142",1
"1602","2015-12-20",NA,16
"1603","2015-12-21","77",1
"1604","2015-12-21","79",1
"1605","2015-12-21","80",1
"1606","2015-12-21","81",1
"1607","2015-12-21","84",2
"1608","2015-12-21","87",1
"1609","2015-12-21","88",1
"1610","2015-12-21","89",1
"1611","2015-12-21","90",5
"1612","2015-12-21","108",1
"1613","2015-12-21","111",1
"1614","2015-12-21","114",4
"1615","2015-12-21","116",2
"1616","2015-12-21","120",1
"1617","2015-12-21","137",1
"1618","2015-12-21","138",1
"1619","2015-12-21","139",1
"1620","2015-12-21","141",3
"1621","2015-12-21","145",1
"1622","2015-12-21","146",1
"1623","2015-12-21",NA,36
"1624","2015-12-22","77",1
"1625","2015-12-22","78",1
"1626","2015-12-22","85",1
"1627","2015-12-22","88",1
"1628","2015-12-22","89",1
"1629","2015-12-22","90",2
"1630","2015-12-22","108",1
"1631","2015-12-22","110",1
"1632","2015-12-22","111",1
"1633","2015-12-22","114",1
"1634","2015-12-22","116",1
"1635","2015-12-22","118",1
"1636","2015-12-22","146",1
"1637","2015-12-22",NA,22
"1638","2015-12-23","76",1
"1639","2015-12-23","77",1
"1640","2015-12-23","78",1
"1641","2015-12-23","79",3
"1642","2015-12-23","81",2
"1643","2015-12-23","82",1
"1644","2015-12-23","83",1
"1645","2015-12-23","88",1
"1646","2015-12-23","89",1
"1647","2015-12-23","90",1
"1648","2015-12-23","107",1
"1649","2015-12-23","108",2
"1650","2015-12-23","110",1
"1651","2015-12-23","112",2
"1652","2015-12-23","114",2
"1653","2015-12-23","118",1
"1654","2015-12-23","137",1
"1655","2015-12-23","140",1
"1656","2015-12-23","144",1
"1657","2015-12-23","146",1
"1658","2015-12-23","149",2
"1659","2015-12-23",NA,32
"1660","2015-12-24","76",1
"1661","2015-12-24","79",1
"1662","2015-12-24","82",1
"1663","2015-12-24","84",2
"1664","2015-12-24","87",1
"1665","2015-12-24","89",2
"1666","2015-12-24","90",4
"1667","2015-12-24","109",1
"1668","2015-12-24","110",1
"1669","2015-12-24","114",1
"1670","2015-12-24","115",1
"1671","2015-12-24","138",1
"1672","2015-12-24",NA,27
"1673","2015-12-25","79",2
"1674","2015-12-25","80",1
"1675","2015-12-25","82",1
"1676","2015-12-25","84",1
"1677","2015-12-25","89",2
"1678","2015-12-25","90",4
"1679","2015-12-25","107",1
"1680","2015-12-25","116",1
"1681","2015-12-25","118",2
"1682","2015-12-25","141",1
"1683","2015-12-25","142",1
"1684","2015-12-25",NA,8
"1685","2015-12-26","83",1
"1686","2015-12-26","88",1
"1687","2015-12-26","90",3
"1688","2015-12-26","113",1
"1689","2015-12-26","116",1
"1690","2015-12-26","118",1
"1691","2015-12-26","120",2
"1692","2015-12-26","137",1
"1693","2015-12-26","138",1
"1694","2015-12-26","141",1
"1695","2015-12-26","145",1
"1696","2015-12-26","146",1
"1697","2015-12-26","150",1
"1698","2015-12-26",NA,16
"1699","2015-12-27","80",2
"1700","2015-12-27","82",1
"1701","2015-12-27","84",2
"1702","2015-12-27","86",1
"1703","2015-12-27","87",3
"1704","2015-12-27","88",1
"1705","2015-12-27","90",4
"1706","2015-12-27","107",1
"1707","2015-12-27","109",1
"1708","2015-12-27","112",1
"1709","2015-12-27","114",1
"1710","2015-12-27","116",5
"1711","2015-12-27","117",1
