"","month_2","region","count"
"653",25,"19",2920
"654",25,"20",2545
"655",25,"21",1308
"656",25,"22",858
"657",25,"23",611
"658",25,"24",94
"659",25,"25",253
"660",25,"26",726
"661",25,"27",251
"662",25,"28",177
"663",25,"29",541
"664",25,"30",97
"665",25,"44",39
"666",25,"45",330
"667",25,"46",160
"668",25,"47",518
"669",25,"48",189
"670",25,"49",305
"671",25,"50",300
"672",25,"51",60
"673",25,"52",440
"674",25,"53",556
"675",25,"54",365
"676",25,"55",91
"677",25,"56",190
"678",25,"57",195
"679",25,"58",40
"680",25,NA,2
"681",26,"4",1
"682",26,"5",26
"683",26,"6",78
"684",26,"7",5
"685",26,"8",5
"686",26,"9",6
"687",26,"10",5
"688",26,"11",229
"689",26,"12",482
"690",26,"13",1180
"691",26,"14",947
"692",26,"15",1090
"693",26,"16",1172
"694",26,"17",10920
"695",26,"18",1399
"696",26,"19",2789
"697",26,"20",2524
"698",26,"21",1340
"699",26,"22",974
"700",26,"23",579
"701",26,"24",103
"702",26,"25",224
"703",26,"26",604
"704",26,"27",280
"705",26,"28",183
"706",26,"29",518
"707",26,"30",110
"708",26,"44",54
"709",26,"45",320
"710",26,"46",188
"711",26,"47",497
"712",26,"48",164
"713",26,"49",245
"714",26,"50",268
"715",26,"51",55
"716",26,"52",427
"717",26,"53",475
"718",26,"54",391
"719",26,"55",107
"720",26,"56",161
"721",26,"57",150
"722",26,"58",56
"723",27,"5",14
"724",27,"6",92
"725",27,"7",2
"726",27,"8",9
"727",27,"9",10
"728",27,"10",6
"729",27,"11",265
"730",27,"12",527
"731",27,"13",1320
"732",27,"14",1016
"733",27,"15",1452
"734",27,"16",1310
"735",27,"17",13131
"736",27,"18",1528
"737",27,"19",3190
"738",27,"20",2835
"739",27,"21",1600
"740",27,"22",1093
"741",27,"23",675
"742",27,"24",112
"743",27,"25",319
"744",27,"26",813
"745",27,"27",266
"746",27,"28",210
"747",27,"29",581
"748",27,"30",124
"749",27,"44",51
"750",27,"45",402
"751",27,"46",201
"752",27,"47",538
"753",27,"48",154
"754",27,"49",310
"755",27,"50",443
"756",27,"51",58
"757",27,"52",509
"758",27,"53",576
"759",27,"54",403
"760",27,"55",103
"761",27,"56",170
"762",27,"57",200
"763",27,"58",80
"764",28,"5",19
"765",28,"6",104
"766",28,"7",1
"767",28,"8",12
"768",28,"9",7
"769",28,"10",11
"770",28,"11",193
"771",28,"12",567
"772",28,"13",1270
"773",28,"14",1046
"774",28,"15",1537
"775",28,"16",1414
"776",28,"17",12040
"777",28,"18",1537
