"","date_ymd","region","count"
"13132","2016-9-21","25",3
"13133","2016-9-21","26",1
"13134","2016-9-21","32",1
"13135","2016-9-21","35",1
"13136","2016-9-21","36",1
"13137","2016-9-21","41",1
"13138","2016-9-21","43",1
"13139","2016-9-21","45",1
"13140","2016-9-21","47",1
"13141","2016-9-21","51",1
"13142","2016-9-21","53",3
"13143","2016-9-21","56",3
"13144","2016-9-21","58",3
"13145","2016-9-21","62",1
"13146","2016-9-21","68",1
"13147","2016-9-21","83",1
"13148","2016-9-21","86",1
"13149","2016-9-21",NA,4
"13150","2016-9-22","24",1
"13151","2016-9-22","25",2
"13152","2016-9-22","26",2
"13153","2016-9-22","31",2
"13154","2016-9-22","35",2
"13155","2016-9-22","36",2
"13156","2016-9-22","43",1
"13157","2016-9-22","44",2
"13158","2016-9-22","47",1
"13159","2016-9-22","53",5
"13160","2016-9-22","56",2
"13161","2016-9-22","62",1
"13162","2016-9-22","63",1
"13163","2016-9-22","76",2
"13164","2016-9-22","83",2
"13165","2016-9-22",NA,2
"13166","2016-9-23","12",1
"13167","2016-9-23","22",2
"13168","2016-9-23","23",1
"13169","2016-9-23","24",1
"13170","2016-9-23","25",1
"13171","2016-9-23","31",2
"13172","2016-9-23","32",1
"13173","2016-9-23","34",1
"13174","2016-9-23","36",1
"13175","2016-9-23","44",2
"13176","2016-9-23","53",1
"13177","2016-9-23","56",1
"13178","2016-9-23","66",1
"13179","2016-9-23","67",1
"13180","2016-9-23","76",1
"13181","2016-9-23","82",1
"13182","2016-9-23","86",1
"13183","2016-9-23","88",1
"13184","2016-9-23",NA,5
"13185","2016-9-24","11",1
"13186","2016-9-24","25",3
"13187","2016-9-24","26",1
"13188","2016-9-24","31",2
"13189","2016-9-24","32",1
"13190","2016-9-24","34",1
"13191","2016-9-24","35",4
"13192","2016-9-24","42",1
"13193","2016-9-24","44",2
"13194","2016-9-24","45",1
"13195","2016-9-24","47",2
"13196","2016-9-24","51",2
"13197","2016-9-24","53",2
"13198","2016-9-24","56",2
"13199","2016-9-24","58",3
"13200","2016-9-24","63",2
"13201","2016-9-24","67",1
"13202","2016-9-24","71",1
"13203","2016-9-24","73",1
"13204","2016-9-24","83",1
"13205","2016-9-24",NA,2
"13206","2016-9-25","14",1
"13207","2016-9-25","22",1
"13208","2016-9-25","24",1
"13209","2016-9-25","25",2
"13210","2016-9-25","26",2
"13211","2016-9-25","31",4
"13212","2016-9-25","34",2
"13213","2016-9-25","35",1
"13214","2016-9-25","44",1
"13215","2016-9-25","45",1
"13216","2016-9-25","46",2
"13217","2016-9-25","51",1
"13218","2016-9-25","53",1
"13219","2016-9-25","57",2
"13220","2016-9-25","58",1
"13221","2016-9-25","73",1
"13222","2016-9-25","83",1
"13223","2016-9-26","22",1
"13224","2016-9-26","25",2
"13225","2016-9-26","26",2
"13226","2016-9-26","31",1
"13227","2016-9-26","32",1
"13228","2016-9-26","34",1
"13229","2016-9-26","37",1
"13230","2016-9-26","53",2
"13231","2016-9-26","56",3
"13232","2016-9-26","63",1
"13233","2016-9-26","66",1
"13234","2016-9-26","77",1
"13235","2016-9-26","83",2
"13236","2016-9-26",NA,2
"13237","2016-9-27","15",1
"13238","2016-9-27","21",2
"13239","2016-9-27","25",1
"13240","2016-9-27","31",2
"13241","2016-9-27","34",2
"13242","2016-9-27","35",1
"13243","2016-9-27","41",2
"13244","2016-9-27","45",2
"13245","2016-9-27","46",1
"13246","2016-9-27","47",2
"13247","2016-9-27","51",1
"13248","2016-9-27","52",1
"13249","2016-9-27","53",2
"13250","2016-9-27","58",2
"13251","2016-9-27","63",2
"13252","2016-9-27","66",1
"13253","2016-9-27","71",1
"13254","2016-9-27","72",1
"13255","2016-9-27","73",1
"13256","2016-9-27","77",5
"13257","2016-9-27","83",1
"13258","2016-9-27","88",2
"13259","2016-9-27",NA,1
"13260","2016-9-28","24",1
"13261","2016-9-28","25",3
"13262","2016-9-28","26",1
"13263","2016-9-28","32",1
"13264","2016-9-28","35",1
"13265","2016-9-28","36",1
"13266","2016-9-28","41",1
"13267","2016-9-28","43",2
"13268","2016-9-28","45",1
"13269","2016-9-28","53",1
"13270","2016-9-28","56",1
"13271","2016-9-28","57",1
"13272","2016-9-28","58",1
"13273","2016-9-28","62",1
"13274","2016-9-28","63",2
"13275","2016-9-28","66",1
"13276","2016-9-28","73",1
"13277","2016-9-28","77",2
"13278","2016-9-28","81",1
"13279","2016-9-28","82",1
"13280","2016-9-28","83",1
"13281","2016-9-28","86",1
"13282","2016-9-28",NA,1
"13283","2016-9-29","22",1
"13284","2016-9-29","31",3
"13285","2016-9-29","47",1
"13286","2016-9-29","53",1
"13287","2016-9-29","56",3
"13288","2016-9-29","57",1
"13289","2016-9-29","61",1
"13290","2016-9-29","63",1
"13291","2016-9-29","66",2
"13292","2016-9-29","67",2
"13293","2016-9-29","73",1
"13294","2016-9-29","77",2
"13295","2016-9-29","83",1
"13296","2016-9-29","86",1
"13297","2016-9-29",NA,3
"13298","2016-9-3","15",1
"13299","2016-9-3","22",1
"13300","2016-9-3","24",1
"13301","2016-9-3","25",1
"13302","2016-9-3","31",1
"13303","2016-9-3","32",1
"13304","2016-9-3","35",3
"13305","2016-9-3","44",1
"13306","2016-9-3","45",2
"13307","2016-9-3","47",2
"13308","2016-9-3","63",1
"13309","2016-9-3","66",2
"13310","2016-9-3","68",1
"13311","2016-9-3","73",4
"13312","2016-9-3","78",1
"13313","2016-9-3","82",1
"13314","2016-9-3","86",1
"13315","2016-9-3",NA,2
"13316","2016-9-30","12",1
"13317","2016-9-30","15",1
"13318","2016-9-30","24",2
"13319","2016-9-30","25",3
"13320","2016-9-30","26",1
"13321","2016-9-30","32",2
"13322","2016-9-30","35",3
"13323","2016-9-30","36",1
"13324","2016-9-30","44",1
"13325","2016-9-30","45",2
"13326","2016-9-30","53",2
"13327","2016-9-30","56",1
"13328","2016-9-30","57",1
"13329","2016-9-30","67",1
"13330","2016-9-30","73",1
"13331","2016-9-30","82",1
"13332","2016-9-30","83",1
"13333","2016-9-30","88",1
"13334","2016-9-30",NA,3
"13335","2016-9-4","15",1
"13336","2016-9-4","24",2
"13337","2016-9-4","25",1
"13338","2016-9-4","31",1
"13339","2016-9-4","32",1
"13340","2016-9-4","33",1
"13341","2016-9-4","34",2
"13342","2016-9-4","36",2
"13343","2016-9-4","46",1
"13344","2016-9-4","47",1
"13345","2016-9-4","48",1
"13346","2016-9-4","56",2
"13347","2016-9-4","58",2
"13348","2016-9-4","62",1
"13349","2016-9-4","63",1
"13350","2016-9-4","67",2
"13351","2016-9-4","68",1
"13352","2016-9-4","76",1
"13353","2016-9-4","83",1
"13354","2016-9-4",NA,4
"13355","2016-9-5","25",2
"13356","2016-9-5","31",2
"13357","2016-9-5","34",1
"13358","2016-9-5","36",1
"13359","2016-9-5","42",1
"13360","2016-9-5","44",2
"13361","2016-9-5","45",3
"13362","2016-9-5","47",2
"13363","2016-9-5","57",1
"13364","2016-9-5","58",2
"13365","2016-9-5","62",1
"13366","2016-9-5","63",1
"13367","2016-9-5","68",1
"13368","2016-9-5","72",1
"13369","2016-9-5","76",1
"13370","2016-9-5","77",1
"13371","2016-9-5","88",1
"13372","2016-9-5",NA,2
"13373","2016-9-6","15",2
"13374","2016-9-6","16",1
"13375","2016-9-6","21",1
"13376","2016-9-6","25",7
"13377","2016-9-6","26",1
"13378","2016-9-6","34",1
"13379","2016-9-6","35",1
"13380","2016-9-6","43",1
"13381","2016-9-6","51",1
"13382","2016-9-6","56",3
"13383","2016-9-6","57",1
"13384","2016-9-6","58",1
"13385","2016-9-6","66",1
"13386","2016-9-6","67",2
"13387","2016-9-6","68",1
"13388","2016-9-6","72",1
"13389","2016-9-6","78",1
"13390","2016-9-6","86",1
"13391","2016-9-6",NA,2
"13392","2016-9-7","22",1
"13393","2016-9-7","25",2
"13394","2016-9-7","31",1
"13395","2016-9-7","32",1
"13396","2016-9-7","35",3
"13397","2016-9-7","36",1
"13398","2016-9-7","47",1
"13399","2016-9-7","51",1
"13400","2016-9-7","53",1
"13401","2016-9-7","57",1
"13402","2016-9-7","58",1
"13403","2016-9-7","63",1
"13404","2016-9-7","66",2
"13405","2016-9-7","67",1
"13406","2016-9-7","71",1
"13407","2016-9-7","76",1
"13408","2016-9-7","77",4
"13409","2016-9-7","82",1
"13410","2016-9-7","86",2
"13411","2016-9-7",NA,1
"13412","2016-9-8","24",1
"13413","2016-9-8","25",2
"13414","2016-9-8","31",1
"13415","2016-9-8","32",1
"13416","2016-9-8","35",2
"13417","2016-9-8","36",1
"13418","2016-9-8","43",1
"13419","2016-9-8","45",2
"13420","2016-9-8","46",1
"13421","2016-9-8","47",1
"13422","2016-9-8","51",1
"13423","2016-9-8","56",5
"13424","2016-9-8","57",2
"13425","2016-9-8","58",1
"13426","2016-9-8","62",1
"13427","2016-9-8","63",1
"13428","2016-9-8","83",2
"13429","2016-9-8","86",1
"13430","2016-9-8",NA,4
"13431","2016-9-9","11",1
"13432","2016-9-9","24",2
"13433","2016-9-9","25",1
"13434","2016-9-9","31",2
"13435","2016-9-9","32",1
"13436","2016-9-9","35",3
"13437","2016-9-9","36",2
"13438","2016-9-9","41",1
"13439","2016-9-9","46",1
"13440","2016-9-9","51",1
"13441","2016-9-9","53",3
"13442","2016-9-9","56",2
"13443","2016-9-9","57",1
"13444","2016-9-9","58",1
"13445","2016-9-9","63",1
"13446","2016-9-9","66",1
"13447","2016-9-9","67",1
"13448","2016-9-9","68",1
"13449","2016-9-9","71",2
"13450","2016-9-9","87",1
"13451","2016-9-9","88",1
"13452","2016-9-9",NA,3
"13453","2017-1-1","11",1
"13454","2017-1-1","22",1
"13455","2017-1-1","25",1
"13456","2017-1-1","26",1
"13457","2017-1-1","31",2
"13458","2017-1-1","32",2
"13459","2017-1-1","34",2
"13460","2017-1-1","35",3
"13461","2017-1-1","36",1
"13462","2017-1-1","41",1
"13463","2017-1-1","42",1
"13464","2017-1-1","44",1
"13465","2017-1-1","45",3
"13466","2017-1-1","46",1
"13467","2017-1-1","47",3
"13468","2017-1-1","52",1
"13469","2017-1-1","56",1
"13470","2017-1-1","57",2
"13471","2017-1-1","63",1
"13472","2017-1-1","66",2
"13473","2017-1-1","68",1
"13474","2017-1-1","73",1
"13475","2017-1-1",NA,4
"13476","2017-1-10","21",1
"13477","2017-1-10","22",1
"13478","2017-1-10","24",1
"13479","2017-1-10","25",3
"13480","2017-1-10","27",1
"13481","2017-1-10","34",2
"13482","2017-1-10","35",3
"13483","2017-1-10","36",1
"13484","2017-1-10","43",1
"13485","2017-1-10","46",1
"13486","2017-1-10","47",2
"13487","2017-1-10","56",1
"13488","2017-1-10","57",1
"13489","2017-1-10","58",2
"13490","2017-1-10","63",1
"13491","2017-1-10","66",1
"13492","2017-1-10","68",1
"13493","2017-1-10","72",1
"13494","2017-1-10","83",3
"13495","2017-1-10","86",1
"13496","2017-1-10","88",2
"13497","2017-1-10",NA,6
"13498","2017-1-11","11",1
"13499","2017-1-11","21",2
"13500","2017-1-11","24",1
"13501","2017-1-11","26",1
"13502","2017-1-11","31",2
"13503","2017-1-11","32",1
"13504","2017-1-11","35",2
"13505","2017-1-11","36",1
"13506","2017-1-11","42",1
"13507","2017-1-11","43",1
"13508","2017-1-11","44",1
"13509","2017-1-11","46",1
"13510","2017-1-11","47",2
"13511","2017-1-11","51",1
"13512","2017-1-11","52",2
"13513","2017-1-11","53",3
"13514","2017-1-11","56",1
"13515","2017-1-11","57",1
"13516","2017-1-11","58",1
"13517","2017-1-11","61",1
"13518","2017-1-11","66",1
"13519","2017-1-11","67",1
"13520","2017-1-11","73",2
"13521","2017-1-11","76",2
"13522","2017-1-11","83",1
"13523","2017-1-11","87",1
"13524","2017-1-11","88",1
"13525","2017-1-11",NA,2
"13526","2017-1-12","15",1
"13527","2017-1-12","21",1
"13528","2017-1-12","25",6
"13529","2017-1-12","26",1
"13530","2017-1-12","34",2
"13531","2017-1-12","35",3
"13532","2017-1-12","42",1
"13533","2017-1-12","43",1
"13534","2017-1-12","44",1
"13535","2017-1-12","46",2
"13536","2017-1-12","52",2
"13537","2017-1-12","56",1
"13538","2017-1-12","58",1
"13539","2017-1-12","67",1
"13540","2017-1-12","81",1
"13541","2017-1-12",NA,4
"13542","2017-1-13","14",1
"13543","2017-1-13","25",1
"13544","2017-1-13","26",1
"13545","2017-1-13","31",1
"13546","2017-1-13","32",1
"13547","2017-1-13","34",1
"13548","2017-1-13","35",2
"13549","2017-1-13","42",1
"13550","2017-1-13","43",1
"13551","2017-1-13","44",2
"13552","2017-1-13","45",1
"13553","2017-1-13","46",1
"13554","2017-1-13","47",2
"13555","2017-1-13","48",1
"13556","2017-1-13","56",1
"13557","2017-1-13","63",2
"13558","2017-1-13","67",4
"13559","2017-1-13","71",1
"13560","2017-1-13","76",1
"13561","2017-1-13","77",1
"13562","2017-1-13","86",2
"13563","2017-1-13",NA,4
"13564","2017-1-14","23",1
"13565","2017-1-14","25",1
"13566","2017-1-14","26",1
"13567","2017-1-14","31",1
"13568","2017-1-14","35",2
"13569","2017-1-14","36",1
"13570","2017-1-14","43",2
"13571","2017-1-14","44",1
"13572","2017-1-14","45",1
"13573","2017-1-14","53",1
"13574","2017-1-14","56",1
"13575","2017-1-14","62",1
"13576","2017-1-14","63",1
"13577","2017-1-14","67",1
"13578","2017-1-14","83",1
"13579","2017-1-14",NA,3
"13580","2017-1-15","12",1
"13581","2017-1-15","25",1
"13582","2017-1-15","35",5
"13583","2017-1-15","36",1
"13584","2017-1-15","41",1
"13585","2017-1-15","43",1
"13586","2017-1-15","46",1
"13587","2017-1-15","52",1
"13588","2017-1-15","56",1
"13589","2017-1-15","63",1
"13590","2017-1-15","67",1
"13591","2017-1-15","83",1
"13592","2017-1-15","86",2
"13593","2017-1-15",NA,2
"13594","2017-1-16","21",1
"13595","2017-1-16","26",1
"13596","2017-1-16","34",1
"13597","2017-1-16","35",4
"13598","2017-1-16","42",1
"13599","2017-1-16","45",1
"13600","2017-1-16","47",2
"13601","2017-1-16","53",1
"13602","2017-1-16","56",2
"13603","2017-1-16","63",1
"13604","2017-1-16","82",2
"13605","2017-1-16","83",2
"13606","2017-1-16","87",1
"13607","2017-1-16","88",2
"13608","2017-1-17","21",1
"13609","2017-1-17","22",1
"13610","2017-1-17","24",1
"13611","2017-1-17","25",1
"13612","2017-1-17","33",1
"13613","2017-1-17","34",2
"13614","2017-1-17","35",2
"13615","2017-1-17","44",1
"13616","2017-1-17","47",2
"13617","2017-1-17","52",5
"13618","2017-1-17","53",1
"13619","2017-1-17","56",1
"13620","2017-1-17","58",1
"13621","2017-1-17","63",3
"13622","2017-1-17","67",1
"13623","2017-1-17","73",4
"13624","2017-1-17","77",2
"13625","2017-1-17","81",1
"13626","2017-1-17","82",2
"13627","2017-1-18","22",1
"13628","2017-1-18","26",1
"13629","2017-1-18","32",1
"13630","2017-1-18","34",1
"13631","2017-1-18","35",4
"13632","2017-1-18","43",1
"13633","2017-1-18","45",1
"13634","2017-1-18","46",1
"13635","2017-1-18","47",1
"13636","2017-1-18","51",1
"13637","2017-1-18","53",2
"13638","2017-1-18","57",1
"13639","2017-1-18","68",1
"13640","2017-1-18","77",1
"13641","2017-1-18","83",3
"13642","2017-1-18",NA,4
"13643","2017-1-19","25",1
"13644","2017-1-19","31",2
"13645","2017-1-19","34",3
"13646","2017-1-19","35",4
"13647","2017-1-19","36",1
"13648","2017-1-19","44",1
"13649","2017-1-19","45",2
"13650","2017-1-19","46",2
"13651","2017-1-19","56",2
"13652","2017-1-19","57",1
"13653","2017-1-19","62",1
"13654","2017-1-19","63",1
"13655","2017-1-19","67",2
"13656","2017-1-19","72",1
"13657","2017-1-19","77",1
"13658","2017-1-19","81",1
"13659","2017-1-19","83",1
"13660","2017-1-2","22",2
"13661","2017-1-2","31",3
"13662","2017-1-2","32",1
"13663","2017-1-2","35",6
"13664","2017-1-2","41",1
"13665","2017-1-2","43",1
"13666","2017-1-2","44",1
"13667","2017-1-2","45",2
"13668","2017-1-2","46",1
"13669","2017-1-2","47",1
"13670","2017-1-2","51",1
"13671","2017-1-2","53",1
"13672","2017-1-2","56",1
"13673","2017-1-2","63",1
"13674","2017-1-2","72",1
"13675","2017-1-2","73",1
"13676","2017-1-2","82",1
"13677","2017-1-2",NA,3
"13678","2017-1-20","21",1
"13679","2017-1-20","25",2
"13680","2017-1-20","26",1
"13681","2017-1-20","34",1
"13682","2017-1-20","35",2
"13683","2017-1-20","36",1
"13684","2017-1-20","42",1
"13685","2017-1-20","43",1
"13686","2017-1-20","44",1
"13687","2017-1-20","45",2
"13688","2017-1-20","46",1
"13689","2017-1-20","47",1
"13690","2017-1-20","53",1
"13691","2017-1-20","56",1
"13692","2017-1-20","58",3
"13693","2017-1-20","63",1
"13694","2017-1-20","67",2
"13695","2017-1-20","83",2
"13696","2017-1-20",NA,4
"13697","2017-1-21","21",1
"13698","2017-1-21","23",2
"13699","2017-1-21","26",2
"13700","2017-1-21","32",1
"13701","2017-1-21","35",2
"13702","2017-1-21","36",2
"13703","2017-1-21","37",1
"13704","2017-1-21","43",1
"13705","2017-1-21","44",2
"13706","2017-1-21","45",2
"13707","2017-1-21","46",1
"13708","2017-1-21","47",3
"13709","2017-1-21","53",1
"13710","2017-1-21","58",1
"13711","2017-1-21","82",1
"13712","2017-1-21",NA,1
"13713","2017-1-22","25",1
"13714","2017-1-22","26",1
"13715","2017-1-22","31",1
"13716","2017-1-22","35",2
"13717","2017-1-22","36",1
"13718","2017-1-22","41",1
"13719","2017-1-22","44",1
"13720","2017-1-22","45",1
"13721","2017-1-22","53",1
"13722","2017-1-22","56",2
"13723","2017-1-22","57",1
"13724","2017-1-22","58",1
"13725","2017-1-22","76",2
"13726","2017-1-22","77",1
"13727","2017-1-22","83",1
"13728","2017-1-22","87",3
"13729","2017-1-22",NA,1
"13730","2017-1-23","16",1
"13731","2017-1-23","22",1
"13732","2017-1-23","24",1
"13733","2017-1-23","25",1
"13734","2017-1-23","31",2
"13735","2017-1-23","34",2
"13736","2017-1-23","35",1
"13737","2017-1-23","41",2
"13738","2017-1-23","46",1
"13739","2017-1-23","47",2
"13740","2017-1-23","56",4
"13741","2017-1-23","62",1
"13742","2017-1-23","72",1
"13743","2017-1-23","76",1
"13744","2017-1-23","81",1
"13745","2017-1-23","83",1
"13746","2017-1-23",NA,1
"13747","2017-1-24","67",1
"13748","2017-1-24",NA,1
"13749","2017-1-3","21",1
"13750","2017-1-3","23",1
"13751","2017-1-3","25",4
"13752","2017-1-3","31",1
"13753","2017-1-3","34",1
"13754","2017-1-3","35",3
"13755","2017-1-3","36",1
"13756","2017-1-3","43",3
"13757","2017-1-3","44",3
"13758","2017-1-3","45",3
"13759","2017-1-3","46",1
"13760","2017-1-3","56",1
"13761","2017-1-3","58",1
"13762","2017-1-3","62",1
"13763","2017-1-3","63",1
"13764","2017-1-3","73",4
"13765","2017-1-3","77",1
"13766","2017-1-3","82",1
"13767","2017-1-3","86",1
"13768","2017-1-3",NA,3
"13769","2017-1-4","25",1
"13770","2017-1-4","26",1
"13771","2017-1-4","31",1
"13772","2017-1-4","34",2
"13773","2017-1-4","35",4
"13774","2017-1-4","47",1
"13775","2017-1-4","52",1
"13776","2017-1-4","53",1
"13777","2017-1-4","56",1
"13778","2017-1-4","63",1
"13779","2017-1-4","67",1
"13780","2017-1-4","68",1
"13781","2017-1-4","73",1
"13782","2017-1-4","77",1
"13783","2017-1-4","83",1
"13784","2017-1-4","86",1
"13785","2017-1-4",NA,1
"13786","2017-1-5","11",1
"13787","2017-1-5","32",4
"13788","2017-1-5","34",1
"13789","2017-1-5","35",2
"13790","2017-1-5","42",1
"13791","2017-1-5","43",2
"13792","2017-1-5","44",1
"13793","2017-1-5","47",1
"13794","2017-1-5","56",2
"13795","2017-1-5","58",1
"13796","2017-1-5","63",2
"13797","2017-1-5","83",2
"13798","2017-1-5","86",2
"13799","2017-1-5","87",1
"13800","2017-1-5","88",3
"13801","2017-1-5",NA,2
"13802","2017-1-6","15",3
"13803","2017-1-6","21",1
"13804","2017-1-6","23",1
"13805","2017-1-6","25",3
"13806","2017-1-6","26",2
"13807","2017-1-6","31",1
"13808","2017-1-6","34",2
"13809","2017-1-6","35",7
"13810","2017-1-6","43",1
"13811","2017-1-6","46",1
"13812","2017-1-6","53",2
"13813","2017-1-6","56",1
"13814","2017-1-6","66",1
"13815","2017-1-6","77",1
"13816","2017-1-6","83",1
"13817","2017-1-6","86",1
"13818","2017-1-6","87",1
"13819","2017-1-6",NA,3
"13820","2017-1-7","22",2
"13821","2017-1-7","25",4
"13822","2017-1-7","31",2
"13823","2017-1-7","34",1
"13824","2017-1-7","35",1
"13825","2017-1-7","36",1
"13826","2017-1-7","37",1
"13827","2017-1-7","42",1
"13828","2017-1-7","45",2
"13829","2017-1-7","46",1
"13830","2017-1-7","47",1
"13831","2017-1-7","56",2
"13832","2017-1-7","61",1
"13833","2017-1-7","67",1
"13834","2017-1-7","68",1
"13835","2017-1-7","78",1
"13836","2017-1-7","83",1
"13837","2017-1-7","86",1
"13838","2017-1-7",NA,4
"13839","2017-1-8","21",1
"13840","2017-1-8","22",1
"13841","2017-1-8","24",1
"13842","2017-1-8","25",2
"13843","2017-1-8","31",1
"13844","2017-1-8","34",2
"13845","2017-1-8","35",5
"13846","2017-1-8","41",1
"13847","2017-1-8","44",2
"13848","2017-1-8","48",1
"13849","2017-1-8","52",1
"13850","2017-1-8","53",1
"13851","2017-1-8","56",1
"13852","2017-1-8","62",1
"13853","2017-1-8","76",1
"13854","2017-1-8","83",1
"13855","2017-1-8","87",1
"13856","2017-1-9","21",2
"13857","2017-1-9","25",1
"13858","2017-1-9","26",3
"13859","2017-1-9","36",1
"13860","2017-1-9","41",1
"13861","2017-1-9","42",1
"13862","2017-1-9","44",1
"13863","2017-1-9","46",1
"13864","2017-1-9","48",2
"13865","2017-1-9","52",1
"13866","2017-1-9","56",1
"13867","2017-1-9","72",1
"13868","2017-1-9","73",1
"13869","2017-1-9","82",1
"13870","2017-1-9","87",1
"13871","2017-1-9",NA,2
"13872","2017-10-1","25",5
"13873","2017-10-1","31",1
"13874","2017-10-1","34",3
"13875","2017-10-1","35",6
"13876","2017-10-1","36",3
"13877","2017-10-1","45",1
"13878","2017-10-1","46",4
"13879","2017-10-1","56",2
"13880","2017-10-1","67",1
"13881","2017-10-1","72",1
"13882","2017-10-1","82",1
"13883","2017-10-10","11",1
"13884","2017-10-10","25",3
"13885","2017-10-10","26",1
"13886","2017-10-10","31",1
"13887","2017-10-10","34",1
"13888","2017-10-10","35",3
"13889","2017-10-10","36",1
"13890","2017-10-10","44",1
"13891","2017-10-10","51",1
"13892","2017-10-10","53",1
"13893","2017-10-10","56",1
"13894","2017-10-10","76",1
"13895","2017-10-10","83",2
"13896","2017-10-11","23",1
"13897","2017-10-11","25",1
"13898","2017-10-11","31",2
"13899","2017-10-11","34",1
"13900","2017-10-11","35",3
"13901","2017-10-11","45",1
"13902","2017-10-11","46",2
"13903","2017-10-11","48",1
"13904","2017-10-11","52",1
"13905","2017-10-11","56",1
"13906","2017-10-11","67",1
"13907","2017-10-11","71",1
"13908","2017-10-11","73",2
"13909","2017-10-11","77",1
"13910","2017-10-11","83",1
"13911","2017-10-11",NA,1
"13912","2017-10-12","23",1
"13913","2017-10-12","25",5
"13914","2017-10-12","31",1
"13915","2017-10-12","32",1
"13916","2017-10-12","35",3
"13917","2017-10-12","46",1
"13918","2017-10-12","51",1
"13919","2017-10-12","53",1
"13920","2017-10-12","58",1
"13921","2017-10-12","67",2
"13922","2017-10-12","76",1
"13923","2017-10-12","77",1
"13924","2017-10-12",NA,2
"13925","2017-10-13","15",1
"13926","2017-10-13","21",1
"13927","2017-10-13","22",1
"13928","2017-10-13","25",2
"13929","2017-10-13","31",2
"13930","2017-10-13","32",1
"13931","2017-10-13","35",3
"13932","2017-10-13","36",1
"13933","2017-10-13","41",1
"13934","2017-10-13","43",1
"13935","2017-10-13","53",1
"13936","2017-10-13","56",1
"13937","2017-10-13","68",2
"13938","2017-10-13","82",2
"13939","2017-10-13","83",1
"13940","2017-10-13","88",1
"13941","2017-10-13",NA,2
"13942","2017-10-14","22",1
"13943","2017-10-14","25",3
"13944","2017-10-14","31",2
"13945","2017-10-14","36",1
"13946","2017-10-14","43",1
"13947","2017-10-14","46",1
"13948","2017-10-14","47",2
"13949","2017-10-14","51",1
"13950","2017-10-14","53",2
"13951","2017-10-14","63",1
"13952","2017-10-14","66",1
"13953","2017-10-14","67",1
"13954","2017-10-14","83",3
"13955","2017-10-14",NA,2
"13956","2017-10-15","24",2
"13957","2017-10-15","25",1
"13958","2017-10-15","31",1
"13959","2017-10-15","32",1
"13960","2017-10-15","35",2
"13961","2017-10-15","36",1
"13962","2017-10-15","45",5
"13963","2017-10-15","48",1
"13964","2017-10-15","56",1
"13965","2017-10-15","68",1
"13966","2017-10-15",NA,2
"13967","2017-10-16","16",1
"13968","2017-10-16","23",1
"13969","2017-10-16","25",4
"13970","2017-10-16","31",2
"13971","2017-10-16","35",2
"13972","2017-10-16","44",1
"13973","2017-10-16","45",1
"13974","2017-10-16","52",1
"13975","2017-10-16","57",2
"13976","2017-10-16","66",1
"13977","2017-10-16","68",2
"13978","2017-10-16","72",1
"13979","2017-10-16","76",1
"13980","2017-10-16","83",1
"13981","2017-10-16",NA,3
"13982","2017-10-2","11",1
"13983","2017-10-2","22",2
"13984","2017-10-2","25",1
"13985","2017-10-2","31",1
"13986","2017-10-2","35",4
"13987","2017-10-2","41",2
"13988","2017-10-2","44",1
"13989","2017-10-2","46",1
"13990","2017-10-2","52",2
"13991","2017-10-2","53",1
"13992","2017-10-2","56",1
"13993","2017-10-2","57",1
"13994","2017-10-2","68",1
"13995","2017-10-2","82",1
"13996","2017-10-2","83",1
"13997","2017-10-3","16",1
"13998","2017-10-3","25",1
"13999","2017-10-3","31",3
"14000","2017-10-3","32",3
"14001","2017-10-3","35",2
"14002","2017-10-3","36",2
"14003","2017-10-3","41",1
"14004","2017-10-3","45",1
"14005","2017-10-3","48",5
"14006","2017-10-3","52",1
"14007","2017-10-3","62",1
"14008","2017-10-3","68",1
"14009","2017-10-3","73",2
"14010","2017-10-3","77",1
"14011","2017-10-3","83",1
"14012","2017-10-3",NA,2
"14013","2017-10-4","25",3
"14014","2017-10-4","26",1
"14015","2017-10-4","32",1
"14016","2017-10-4","34",1
"14017","2017-10-4","35",5
"14018","2017-10-4","36",1
"14019","2017-10-4","44",1
"14020","2017-10-4","53",1
"14021","2017-10-4","56",1
"14022","2017-10-4","57",2
"14023","2017-10-4","62",1
"14024","2017-10-4","68",1
"14025","2017-10-4","73",2
"14026","2017-10-4","78",1
"14027","2017-10-4",NA,1
"14028","2017-10-5","16",1
"14029","2017-10-5","25",2
"14030","2017-10-5","31",2
"14031","2017-10-5","32",1
"14032","2017-10-5","35",1
"14033","2017-10-5","36",1
"14034","2017-10-5","46",1
"14035","2017-10-5","56",4
"14036","2017-10-5","68",1
"14037","2017-10-5",NA,3
"14038","2017-10-6","21",1
"14039","2017-10-6","24",2
"14040","2017-10-6","25",3
"14041","2017-10-6","31",5
"14042","2017-10-6","35",2
"14043","2017-10-6","36",1
"14044","2017-10-6","44",1
"14045","2017-10-6","51",1
"14046","2017-10-6","53",1
"14047","2017-10-6","56",1
"14048","2017-10-6","61",1
"14049","2017-10-6","67",1
"14050","2017-10-6","68",1
"14051","2017-10-6","77",1
"14052","2017-10-6","88",1
"14053","2017-10-6",NA,2
"14054","2017-10-7","23",1
"14055","2017-10-7","24",1
"14056","2017-10-7","25",2
"14057","2017-10-7","34",1
"14058","2017-10-7","35",3
"14059","2017-10-7","41",1
"14060","2017-10-7","45",1
